is_bad,emp_title,emp_length,home_ownership,annual_inc,verification_status,purpose_cat,zip_code,addr_state,debt_to_income,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,mths_since_last_major_derog,policy_code,word_debt,word_expenses,word_job,word_period,word_stable,word_full,word_over,word_good,word_budget,word_payment,word_purchase,word_high,word_plan,word_help,word_fund,word_car,word_school,word_lend,word_club,word_rate,word_interest,word_score,word_never,word_company,word_free,word_money,word_lower,word_income,word_home,word_personal,word_history,word_late,word_business,word_balance,word_family,word_own
0,,,mortgage,126000,verified - income,major purchase,,tx,12.74,0,19861,0,,,22,0,21965,32.9,76,2,pc5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,hospital,3,mortgage,53000,not verified,medical,,fl,12.09,0,6651,0,,,8,0,5297,40.7,28,2,pc4,1,1,1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
0,,1,rent,16800,verified - income source,debt consolidation,,ca,7.86,0,5648,1,,,3,0,3562,93.7,10,2,pc4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,hotel,9,mortgage,53000,verified - income source,home improvement,,ma,4.78,0,8723,0,47,,14,0,29584,75.3,34,1,pc5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,school,5,mortgage,65000,verified - income source,debt consolidation,,ca,19.31,0,7048,4,,,12,0,9963,29.2,30,1,pc4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,1,mortgage,32000,verified - income,debt consolidation,,nj,11.44,0,5648,2,,,9,0,6389,58.1,12,3,pc5,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
0,hospital,4,mortgage,70000,verified - income,debt consolidation,,il,3.69,0,5282,3,,,14,0,10220,23.9,18,1,pc2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,,3,mortgage,37440,not verified,other,,oh,14.13,0,5343,0,,,6,0,6811,56.8,18,3,pc4,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0
0,,2,own,62000,not verified,debt consolidation,,ga,8.63,0,7231,0,,112,12,1,7734,41.6,18,3,pc3,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
0,hospital,1,rent,32000,verified - income,debt consolidation,,ny,24.6,0,7140,1,47,,7,0,3330,92.5,43,1,pc5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,10,mortgage,120000,verified - income,home improvement,,ga,23.31,0,9088,1,,,7,0,60120,74,39,2,pc2,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,army,8,rent,52000,verified - income source,debt consolidation,,wa,18.78,0,6682,0,77,,6,0,18049,66.6,10,2,pc5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,government,10,mortgage,144997,not verified,home improvement,,md,5.54,0,13652,1,24,,11,0,311,0.4,37,1,pc4,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,hospital,10,mortgage,85000,verified - income,debt consolidation,,ct,7.4,0,9818,1,,,17,0,14200,31.2,39,1,pc4,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,6,mortgage,93000,not verified,home improvement,,fl,9.66,0,8692,3,0,0,9,0,128000,0,18,3,pc3,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,school,5,mortgage,38000,verified - income source,debt consolidation,,fl,10.55,0,6317,3,,,14,0,9471,36.6,28,1,pc4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,1,mortgage,167300,verified - income,home improvement,,ca,1.56,0,6621,1,,,4,0,9787,52.3,10,2,pc3,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0
0,government,10,mortgage,66000,verified - income source,credit card,,ca,3.35,0,9847,5,31,,13,0,6967,17.7,33,3,pc5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,financial,1,mortgage,145000,verified - income,debt consolidation,,mo,21.29,0,9634,1,35,,20,0,18258,23.5,39,1,pc1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,2,rent,41000,verified - income,debt consolidation,,mi,10.04,0,8751,0,44,,11,0,16407,46.7,19,1,pc3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,,4,mortgage,105000,verified - income,credit card,,ca,11.29,0,9939,0,50,111,7,1,5577,19.6,21,3,pc1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,own,48000,not verified,major purchase,,ct,0.63,0,5009,1,56,,5,0,725,6.6,9,3,pc1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,1,mortgage,93450,not verified,debt consolidation,,ga,15.38,0,8904,2,,,9,0,79083,67.3,25,2,pc2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
0,,2,rent,22000,verified - income,debt consolidation,606xx,il,22.96,3,5070,1,13,,12,0,2921,42.3,15,1,pc5,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,,5,mortgage,33280,not verified,home improvement,,ct,18.07,0,6743,3,,,6,0,6720,88.4,18,3,pc5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1,energy,1,rent,60000,verified - income source,other,,nv,15.36,0,7382,0,75,,13,0,32708,86.3,32,3,pc4,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0
0,bank,5,mortgage,34600,verified - income source,medical,,pa,18.1,0,5495,3,,,12,0,5980,64.3,26,1,pc4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,4,mortgage,234996,verified - income,car,,ga,12.51,0,9057,0,,,9,0,5213,12.7,36,3,pc2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,3,rent,45000,verified - income source,debt consolidation,,ca,15.76,0,7048,1,50,,7,0,8267,82,17,3,pc1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,10,mortgage,79000,not verified,major purchase,,md,8.43,0,7747,0,,,6,0,3001,11,25,2,pc2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,government,10,mortgage,85000,verified - income,debt consolidation,,nj,29.65,0,8601,1,,,17,0,22775,60.7,40,3,pc3,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,10,mortgage,72000,verified - income,debt consolidation,,al,26.48,0,7290,0,,,8,0,10982,67.8,15,1,pc2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,hospital,7,rent,175000,verified - income source,debt consolidation,,fl,10.72,0,7413,2,,,9,0,19506,33.2,41,2,pc5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,10,mortgage,32400,verified - income source,small business,,tx,23.3,0,10761,3,,,19,0,14148,26.8,25,1,pc3,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,,1,rent,53000,not verified,debt consolidation,,nj,3.69,1,9909,1,5,,12,0,3004,9.2,29,1,pc4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,1,rent,101000,not verified,credit card,,nj,10.3,0,6925,3,,,9,0,1500,46.9,39,1,pc4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,3,mortgage,113028,verified - income,wedding,,pa,10.02,0,7747,1,74,,22,0,20460,39.8,39,1,pc1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
0,,9,rent,71000,not verified,debt consolidation,,tx,13.62,0,7566,0,78,,6,0,12282,77.2,11,3,pc5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,1,rent,50000,verified - income,debt consolidation,,az,22.99,0,7931,2,24,,9,0,14783,34.9,24,2,pc1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,7,mortgage,83004,verified - income source,home improvement,,oh,9.59,2,10577,2,17,,8,0,5038,63.8,25,3,pc5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,10,rent,140004,verified - income,debt consolidation,,ca,26.76,0,11400,1,,,14,0,61783,77.3,28,2,pc1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
0,,3,rent,66000,verified - income,credit card,,az,16.76,0,6286,0,,,8,0,20555,36.8,20,1,pc2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,2,mortgage,70000,not verified,debt consolidation,,tx,21.81,0,7443,3,,,10,0,11074,98.9,20,2,pc3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,10,mortgage,85000,verified - income,debt consolidation,070xx,nj,14.77,0,8357,0,66,,18,0,17777,91.2,44,3,pc1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,4,mortgage,102000,verified - income,credit card,,az,21.85,0,6804,1,,,11,0,14895,58.4,16,3,pc3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,insurance,2,mortgage,44500,not verified,debt consolidation,,,3.42,0,8509,0,,,7,0,6593,31.2,20,3,pc5,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,,10,mortgage,60000,not verified,major purchase,,wi,21.04,0,8813,1,26,,17,0,27166,45.3,45,1,pc4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,hospital,3,rent,40000,verified - income source,other,900xx,ca,4.8,0,6651,0,30,,7,0,1024,78.8,20,2,pc3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,1,mortgage,29000,not verified,debt consolidation,,al,12.58,0,7413,0,,,5,0,6011,33.4,15,3,pc5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,hospital,9,rent,112440,not verified,car,,pa,14.11,0,8478,0,,,10,0,57908,71.7,33,2,pc1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,1,mortgage,2.00e+05,verified - income,debt consolidation,,md,24.56,0,10427,1,,,13,0,23500,34.1,37,2,pc3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,10,mortgage,52000,not verified,home improvement,,ny,12.39,0,7566,0,,,12,0,26571,33.7,39,3,pc5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,,1,own,36000,not verified,other,,pa,22.37,0,8813,0,,,12,0,3052,5.2,27,3,pc4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,3,mortgage,185000,verified - income,home improvement,900xx,ca,8.8,0,7566,2,35,,15,0,103,1.5,30,1,pc5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,3,rent,29000,not verified,moving,,ny,7.24,0,6531,0,65,,9,0,4124,15,24,1,pc5,1,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,,10,own,75000,verified - income source,debt consolidation,,ca,10.78,0,10700,0,,,12,0,23336,67.1,34,1,pc3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,5,rent,55000,not verified,debt consolidation,,ca,2.71,0,7170,1,,,4,0,0,0,10,2,pc5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,hospital,1,rent,86004,verified - income source,debt consolidation,,ny,7.76,0,7778,1,55,,7,0,3534,55.2,25,3,pc3,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0
0,,,mortgage,130000,verified - income source,other,,il,15.29,0,21780,3,,,9,0,2467,8.3,40,1,pc2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,army,10,mortgage,64800,verified - income,debt consolidation,,,22.81,1,12740,2,16,,9,0,11328,39.9,41,3,pc2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,3,mortgage,120000,verified - income,major purchase,112xx,ny,2.21,0,4644,2,,,9,0,2217,18.8,13,3,pc5,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0
0,energy,5,mortgage,140000,not verified,debt consolidation,,tx,11.07,0,8966,1,70,61,8,1,4954,82.2,18,1,pc1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,,6,rent,78000,verified - income,debt consolidation,,mi,20.52,0,6774,2,38,,25,0,21881,21.8,47,1,pc5,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
1,,4,rent,43200,not verified,debt consolidation,,mo,10.44,0,9239,2,,,8,0,7240,96.5,12,3,pc1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,1,mortgage,137000,not verified,home improvement,,mi,4.21,0,7747,1,,,7,0,58518,0,25,3,pc1,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
0,,10,mortgage,54000,not verified,renewable energy,,md,8.47,0,10184,0,,,8,0,16902,81.3,24,1,pc3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,transportation,10,mortgage,38000,not verified,credit card,,co,4.45,0,7382,2,30,,9,0,9877,60.6,19,3,pc1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,,1,mortgage,38652,not verified,small business,,mo,12.76,0,9027,5,,,5,0,4031,39.1,16,3,pc3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0
0,,4,rent,1.00e+05,verified - income,credit card,,nj,7.94,0,4552,3,,,7,0,5015,79.6,16,1,pc3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,10,own,34800,verified - income source,other,,ny,21.31,0,15387,1,,,8,0,27528,86,11,3,pc1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,police,10,mortgage,70000,verified - income,debt consolidation,,md,19.32,0,8020,5,,,17,0,10906,20.6,28,1,pc4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,,1,rent,26000,not verified,debt consolidation,,va,17.12,0,10243,0,,,7,0,14152,71.7,8,3,pc2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,transportation,10,mortgage,60000,verified - income,debt consolidation,,mo,13.92,0,8448,0,,,16,0,34967,37.8,29,2,pc5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,8,own,46000,not verified,debt consolidation,,va,13.88,0,9878,1,40,,4,0,4729,86,27,1,pc4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,army,9,rent,52392,not verified,other,945xx,ca,18.16,0,6470,0,,,7,0,17558,52.7,21,2,pc4,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,,5,rent,32000,not verified,credit card,900xx,ca,8.51,0,7290,0,47,,8,0,8400,65.9,16,1,pc3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,government,4,mortgage,70000,verified - income,home improvement,,mi,24.12,0,10488,3,,,8,0,46719,73.9,22,3,pc1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,bank,3,rent,34500,verified - income,debt consolidation,900xx,ca,3.1,1,5435,0,10,,6,0,1077,16.9,15,1,pc5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,5,rent,50000,verified - income source,debt consolidation,606xx,il,16.15,0,5860,1,,,9,0,6658,51.6,15,2,pc3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,,10,mortgage,64000,verified - income,debt consolidation,,oh,14.19,0,10669,2,,,12,0,18800,65.5,18,1,pc2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,7,mortgage,50000,not verified,debt consolidation,,va,7.15,0,6559,0,25,0,7,0,1918,56.4,10,2,pc1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,,5,rent,42000,not verified,debt consolidation,,or,22.74,0,7474,0,,,7,0,22121,55.4,22,2,pc3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,3,rent,65000,not verified,credit card,,tx,1.42,0,4948,1,,,6,0,5275,37.7,22,2,pc1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,bank,1,rent,80000,verified - income,debt consolidation,100xx,ny,9.63,0,6712,1,,,10,0,17199,98.3,22,3,pc2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,,2,rent,67000,not verified,credit card,,ca,16.1,0,8112,1,45,,5,0,3202,36.4,16,1,pc2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,1,mortgage,96504,not verified,other,,md,19.42,0,6865,0,25,,12,0,8521,44.2,27,1,pc3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,5,rent,71000,verified - income,medical,,wi,21.84,0,5556,1,59,,4,0,15072,88.7,14,3,pc4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,5,mortgage,94000,not verified,debt consolidation,,,17.51,0,9665,0,,,14,0,49898,29.3,28,2,pc5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,,10,rent,75000,verified - income source,credit card,,nj,21.82,0,7262,0,,,26,0,37182,70.6,36,2,pc3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,university,10,own,39456,not verified,other,,ca,26.22,0,6925,1,,,9,0,10791,43.8,29,2,pc1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,university,1,rent,30996,not verified,other,100xx,ny,23.04,0,6135,1,,,5,0,18502,79.1,6,2,pc1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,store,10,own,40000,not verified,major purchase,,oh,14.55,2,7474,0,11,,10,0,1214,8.6,18,2,pc3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,bank,2,rent,46000,verified - income source,debt consolidation,,ca,12.83,0,5190,0,,,13,0,7882,29,15,2,pc4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,10,rent,38000,not verified,debt consolidation,,md,19.48,0,5801,0,,118,10,1,4638,57.3,11,2,pc3,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0
0,university,1,rent,81600,verified - income,credit card,,ma,17.71,0,10274,0,28,,13,0,39310,45.1,49,3,pc2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,government,10,mortgage,63000,not verified,credit card,,ga,7.35,0,9208,0,,,5,0,17212,97.8,19,1,pc1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,army,10,mortgage,156000,verified - income,debt consolidation,,wa,16.46,1,12526,2,9,,19,0,56301,71.5,47,3,pc2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,1
0,bank,5,mortgage,43000,not verified,major purchase,,ca,5.86,0,5251,1,,,6,0,3019,6.4,10,1,pc4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,1,rent,70000,verified - income,debt consolidation,,ca,14.43,0,6651,1,,,9,0,18218,68.5,10,3,pc5,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,10,own,43200,not verified,other,945xx,ca,0.83,0,8112,0,,,12,0,138,0.2,22,2,pc4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,bank,5,mortgage,75000,verified - income,debt consolidation,,mn,19.02,0,6317,0,,,16,0,4831,12.9,29,3,pc4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,5,rent,37000,verified - income source,credit card,,fl,19.62,0,5891,0,,,7,0,6636,58.6,8,2,pc3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,store,9,rent,33523.2,verified - income,major purchase,,ny,23.73,1,10822,3,21,38,10,1,5171,62.3,35,2,pc1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,2,mortgage,45000,not verified,home improvement,,oh,17.6,1,8723,5,17,,9,0,400,3.7,26,2,pc1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
